day,hour_of_day,transaction_type,old_balance_orig,amount,new_balance_orig,balance_change_orig,old_balance_dest,new_balance_dest,balance_change_dest,dest_is_merchant,zero_orig_balance,is_fraud,fraud_label
1,14,PAYMENT,0.0,5253.9,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,20,PAYMENT,10349.0,14088.61,0.0,-10349.0,0.0,0.0,0.0,1,0,0,legitimate
4,21,PAYMENT,5110.85,21396.58,0.0,-5110.85,0.0,0.0,0.0,1,0,0,legitimate
1,12,TRANSFER,0.0,162047.09,0.0,0.0,2919886.93,2573090.01,-346796.92,0,1,0,legitimate
1,9,PAYMENT,0.0,34246.8,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,17,CASH_IN,4528636.08,480277.33,5008913.41,480277.33,9149288.05,8669010.72,-480277.33,0,0,0,legitimate
2,13,CASH_IN,49773.0,276889.14,326662.14,276889.14,3842497.66,3565608.52,-276889.14,0,0,0,legitimate
4,22,PAYMENT,32325.0,10771.01,21553.99,-10771.01,0.0,0.0,0.0,1,0,0,legitimate
4,13,CASH_OUT,678058.75,678058.75,0.0,-678058.75,7175958.36,7854017.11,678058.75,0,0,1,fraud
1,15,PAYMENT,48773.0,8937.56,39835.44,-8937.56,0.0,0.0,0.0,1,0,0,legitimate
2,12,PAYMENT,500975.11,35846.56,465128.55,-35846.56,0.0,0.0,0.0,1,0,0,legitimate
1,11,CASH_OUT,21970.0,328434.34,0.0,-21970.0,9173.0,0.0,-9173.0,0,0,0,legitimate
1,19,CASH_OUT,238671.0,7283.37,231387.63,-7283.37,0.0,7283.37,7283.37,0,0,0,legitimate
1,9,CASH_OUT,0.0,306999.63,0.0,0.0,29756.0,598025.05,568269.05,0,1,0,legitimate
2,9,CASH_OUT,87987.18,358517.8,0.0,-87987.18,6768343.58,7126861.38,358517.8,0,0,0,legitimate
1,15,CASH_OUT,21278.0,134843.0,0.0,-21278.0,0.0,134843.0,134843.0,0,0,0,legitimate
2,15,CASH_IN,145916.0,163455.39,309371.39,163455.39,48324.62,0.0,-48324.62,0,0,0,legitimate
1,18,CASH_OUT,0.0,27189.47,0.0,0.0,1541372.8,1568562.27,27189.47,0,1,0,legitimate
1,19,CASH_IN,2090.0,36394.97,38484.97,36394.97,226462.96,190067.99,-36394.97,0,0,0,legitimate
1,18,CASH_OUT,0.0,2412.8,0.0,0.0,2355337.57,2362384.43,7046.86,0,1,0,legitimate
2,17,CASH_OUT,61368.0,63954.29,0.0,-61368.0,642636.28,706590.56,63954.28,0,0,0,legitimate
1,14,CASH_IN,1760454.65,225460.4,1985915.06,225460.41,455983.88,113715.07,-342268.81,0,0,0,legitimate
2,15,PAYMENT,46429.0,2575.04,43853.96,-2575.04,0.0,0.0,0.0,1,0,0,legitimate
2,20,CASH_OUT,0.0,155277.95,0.0,0.0,2940957.94,3096235.9,155277.96,0,1,0,legitimate
1,14,CASH_OUT,0.0,322539.19,0.0,0.0,963757.97,1388927.84,425169.87,0,1,0,legitimate
1,9,PAYMENT,0.0,5229.27,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,16,PAYMENT,11082.0,19650.62,0.0,-11082.0,0.0,0.0,0.0,1,0,0,legitimate
2,13,CASH_OUT,0.0,342032.44,0.0,0.0,443418.16,785450.59,342032.43,0,1,0,legitimate
1,14,PAYMENT,0.0,913.66,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,13,PAYMENT,0.0,9393.76,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,13,PAYMENT,0.0,12466.37,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
3,11,CASH_OUT,2050727.81,2050727.81,0.0,-2050727.81,0.0,2050727.81,2050727.81,0,0,1,fraud
2,18,CASH_OUT,560.0,215684.34,0.0,-560.0,0.0,215684.34,215684.34,0,0,0,legitimate
2,14,CASH_IN,3050.0,236575.36,239625.36,236575.36,2487952.53,2251377.17,-236575.36,0,0,0,legitimate
2,12,PAYMENT,0.0,10350.94,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,13,CASH_IN,13514062.09,30119.55,13544181.64,30119.55,69164.24,39044.69,-30119.55,0,0,0,legitimate
1,8,CASH_OUT,0.0,324804.76,0.0,0.0,1194206.14,1605242.18,411036.04,0,1,0,legitimate
2,15,PAYMENT,0.0,695.32,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
4,14,TRANSFER,305817.12,305817.12,0.0,-305817.12,0.0,0.0,0.0,0,0,1,fraud
1,16,PAYMENT,0.0,3720.42,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,20,PAYMENT,289238.52,7288.23,281950.28,-7288.24,0.0,0.0,0.0,1,0,0,legitimate
1,17,CASH_OUT,11160.0,322409.79,0.0,-11160.0,207544.47,529954.26,322409.79,0,0,0,legitimate
2,16,CASH_IN,160597.0,162370.66,322967.66,162370.66,2038833.87,1876463.21,-162370.66,0,0,0,legitimate
2,15,PAYMENT,754606.31,10428.02,744178.29,-10428.02,0.0,0.0,0.0,1,0,0,legitimate
2,20,PAYMENT,23287.0,17813.64,5473.36,-17813.64,0.0,0.0,0.0,1,0,0,legitimate
1,16,CASH_IN,351577.0,23844.87,375421.87,23844.87,1102642.66,949681.67,-152960.99,0,0,0,legitimate
2,18,CASH_OUT,63124.0,247793.3,0.0,-63124.0,352245.95,600039.26,247793.31,0,0,0,legitimate
4,11,CASH_OUT,1534926.96,1534926.96,0.0,-1534926.96,0.0,1534926.96,1534926.96,0,0,1,fraud
2,21,PAYMENT,49836.0,13663.79,36172.21,-13663.79,0.0,0.0,0.0,1,0,0,legitimate
2,16,TRANSFER,6018.0,122586.66,0.0,-6018.0,30839.33,153425.99,122586.66,0,0,0,legitimate
2,18,CASH_OUT,329345.0,245986.51,83358.49,-245986.51,0.0,292424.71,292424.71,0,0,0,legitimate
2,15,CASH_OUT,2070814.27,2070814.27,0.0,-2070814.27,0.0,2070814.27,2070814.27,0,0,1,fraud
1,12,CASH_IN,1650977.18,293265.71,1944242.89,293265.71,2933199.03,2159138.52,-774060.51,0,0,0,legitimate
1,13,TRANSFER,0.0,709953.79,0.0,0.0,8511081.19,9221034.98,709953.79,0,1,0,legitimate
1,14,PAYMENT,0.0,27470.94,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,16,PAYMENT,0.0,416.85,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,15,CASH_OUT,5180.0,223562.22,0.0,-5180.0,0.0,223562.22,223562.22,0,0,0,legitimate
1,20,CASH_OUT,14661.0,98168.59,0.0,-14661.0,202759.22,300927.81,98168.59,0,0,0,legitimate
1,17,CASH_IN,34464.63,1941.35,36405.98,1941.35,1267741.86,1265800.51,-1941.35,0,0,0,legitimate
1,7,PAYMENT,844080.69,15962.98,828117.71,-15962.98,0.0,0.0,0.0,1,0,0,legitimate
2,17,CASH_OUT,0.0,32212.38,0.0,0.0,1400147.71,1432360.09,32212.38,0,1,0,legitimate
2,15,PAYMENT,129474.0,10315.36,119158.64,-10315.36,0.0,0.0,0.0,1,0,0,legitimate
1,15,CASH_OUT,0.0,620165.52,0.0,0.0,0.0,797548.66,797548.66,0,1,0,legitimate
2,16,PAYMENT,10531.0,43689.07,0.0,-10531.0,0.0,0.0,0.0,1,0,0,legitimate
1,11,PAYMENT,1088511.36,20300.37,1068210.99,-20300.37,0.0,0.0,0.0,1,0,0,legitimate
1,13,CASH_OUT,24532.29,158306.61,0.0,-24532.29,784980.16,943286.77,158306.61,0,0,0,legitimate
1,15,PAYMENT,0.0,2687.59,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,16,PAYMENT,0.0,10143.31,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,18,PAYMENT,87555.0,16983.64,70571.36,-16983.64,0.0,0.0,0.0,1,0,0,legitimate
1,21,PAYMENT,20254.0,4889.02,15364.98,-4889.02,0.0,0.0,0.0,1,0,0,legitimate
2,16,CASH_OUT,30366.0,234221.92,0.0,-30366.0,0.0,234221.92,234221.92,0,0,0,legitimate
1,17,PAYMENT,42514.0,8048.63,34465.37,-8048.63,0.0,0.0,0.0,1,0,0,legitimate
1,15,CASH_OUT,21067.0,1340.78,19726.22,-1340.78,0.0,1340.78,1340.78,0,0,0,legitimate
2,17,CASH_IN,1762525.43,167312.53,1929837.96,167312.53,718311.96,593711.24,-124600.72,0,0,0,legitimate
1,12,CASH_OUT,0.0,224492.16,0.0,0.0,16770388.68,16994880.84,224492.16,0,1,0,legitimate
1,19,PAYMENT,21370.0,19390.39,1979.61,-19390.39,0.0,0.0,0.0,1,0,0,legitimate
2,17,PAYMENT,0.0,14926.48,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,12,CASH_OUT,10780.0,49356.37,0.0,-10780.0,1247454.8,1296811.17,49356.37,0,0,0,legitimate
1,14,PAYMENT,10875.1,1680.62,9194.48,-1680.62,0.0,0.0,0.0,1,0,0,legitimate
2,18,CASH_IN,10277989.54,40439.75,10318429.28,40439.74,74380.6,33940.86,-40439.74,0,0,0,legitimate
2,22,TRANSFER,146799.0,293934.55,0.0,-146799.0,311008.73,604943.27,293934.54,0,0,0,legitimate
2,10,CASH_OUT,103016.0,112964.04,0.0,-103016.0,699564.52,812528.57,112964.05,0,0,0,legitimate
2,14,CASH_OUT,2395.29,2395.29,0.0,-2395.29,276538.59,470937.03,194398.44,0,0,1,fraud
1,17,CASH_IN,72558.0,21414.63,93972.63,21414.63,4418329.73,4396915.1,-21414.63,0,0,0,legitimate
1,14,CASH_OUT,25048.24,278225.62,0.0,-25048.24,3647341.98,3925567.59,278225.61,0,0,0,legitimate
1,11,PAYMENT,104.0,26325.41,0.0,-104.0,0.0,0.0,0.0,1,0,0,legitimate
2,16,CASH_OUT,0.0,102532.32,0.0,0.0,1030988.28,1133520.59,102532.31,0,1,0,legitimate
1,14,PAYMENT,0.0,197.4,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,10,CASH_OUT,102006.0,154638.54,0.0,-102006.0,908873.0,1839369.59,930496.59,0,0,0,legitimate
3,4,TRANSFER,1093155.19,1093155.19,0.0,-1093155.19,0.0,0.0,0.0,0,0,1,fraud
2,19,TRANSFER,166033.0,412427.83,0.0,-166033.0,3396601.61,3809029.44,412427.83,0,0,0,legitimate
1,10,CASH_OUT,0.0,165378.08,0.0,0.0,332445.22,499535.11,167089.89,0,1,0,legitimate
1,17,CASH_OUT,52055.0,112050.89,0.0,-52055.0,0.0,112050.89,112050.89,0,0,0,legitimate
1,10,CASH_OUT,2903.0,451453.36,0.0,-2903.0,0.0,649661.42,649661.42,0,0,0,legitimate
4,23,PAYMENT,30791.0,789.77,30001.23,-789.77,0.0,0.0,0.0,1,0,0,legitimate
2,19,CASH_OUT,0.0,112470.16,0.0,0.0,306652.1,419122.27,112470.17,0,1,0,legitimate
2,18,PAYMENT,0.0,9360.5,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,13,CASH_IN,9966.0,192484.97,202450.97,192484.97,3198961.46,3006476.49,-192484.97,0,0,0,legitimate
1,16,PAYMENT,57732.0,3270.8,54461.2,-3270.8,0.0,0.0,0.0,1,0,0,legitimate
1,8,CASH_IN,7452915.54,22233.41,7475148.95,22233.41,100740.36,2220757.82,2120017.46,0,0,0,legitimate
1,11,PAYMENT,0.0,6438.04,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,12,PAYMENT,222261.17,24419.91,197841.26,-24419.91,0.0,0.0,0.0,1,0,0,legitimate
1,13,PAYMENT,31197.0,6785.94,24411.06,-6785.94,0.0,0.0,0.0,1,0,0,legitimate
2,14,PAYMENT,1361.0,10822.15,0.0,-1361.0,0.0,0.0,0.0,1,0,0,legitimate
2,19,CASH_OUT,0.0,188229.94,0.0,0.0,1248497.85,1436727.79,188229.94,0,1,0,legitimate
1,12,CASH_OUT,0.0,138123.08,0.0,0.0,338087.8,476210.88,138123.08,0,1,0,legitimate
3,15,TRANSFER,1693962.01,1693962.01,0.0,-1693962.01,0.0,0.0,0.0,0,0,1,fraud
2,13,PAYMENT,19804.0,68081.58,0.0,-19804.0,0.0,0.0,0.0,1,0,0,legitimate
1,10,CASH_OUT,9217.19,9217.19,0.0,-9217.19,0.0,9217.19,9217.19,0,0,1,fraud
1,18,CASH_IN,9752235.06,109583.34,9861818.4,109583.34,541397.66,431814.32,-109583.34,0,0,0,legitimate
2,12,PAYMENT,0.0,9282.82,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,21,PAYMENT,0.0,6563.26,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,14,CASH_OUT,47728.0,381183.77,0.0,-47728.0,210339.0,680544.94,470205.94,0,0,0,legitimate
1,10,PAYMENT,92.0,5356.28,0.0,-92.0,0.0,0.0,0.0,1,0,0,legitimate
4,22,TRANSFER,0.0,372259.6,0.0,0.0,392149.67,764409.27,372259.6,0,1,0,legitimate
1,15,PAYMENT,43292.61,3645.84,39646.77,-3645.84,0.0,0.0,0.0,1,0,0,legitimate
1,9,PAYMENT,0.0,5611.71,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,15,PAYMENT,23499.0,22326.04,1172.96,-22326.04,0.0,0.0,0.0,1,0,0,legitimate
1,20,PAYMENT,0.0,7384.63,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,16,CASH_IN,25680.0,218869.9,244549.9,218869.9,145.0,0.0,-145.0,0,0,0,legitimate
1,12,TRANSFER,19472.0,19472.0,0.0,-19472.0,0.0,0.0,0.0,0,0,1,fraud
1,16,PAYMENT,105018.0,24124.13,80893.87,-24124.13,0.0,0.0,0.0,1,0,0,legitimate
1,18,TRANSFER,15823.0,1212674.2,0.0,-15823.0,1825673.56,3038347.76,1212674.2,0,0,0,legitimate
1,12,PAYMENT,14842.0,7853.2,6988.8,-7853.2,0.0,0.0,0.0,1,0,0,legitimate
1,14,CASH_OUT,0.0,273430.64,0.0,0.0,14601384.58,14847446.88,246062.3,0,1,0,legitimate
2,16,PAYMENT,0.0,9861.71,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,19,CASH_IN,0.0,118731.28,118731.28,118731.28,3409334.58,3290603.31,-118731.27,0,1,0,legitimate
2,16,CASH_OUT,0.0,181851.48,0.0,0.0,3800804.43,3982655.91,181851.48,0,1,0,legitimate
2,16,CASH_OUT,0.0,180552.29,0.0,0.0,226904.88,407457.17,180552.29,0,1,0,legitimate
1,20,PAYMENT,0.0,5994.39,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,15,PAYMENT,15377.0,19303.27,0.0,-15377.0,0.0,0.0,0.0,1,0,0,legitimate
2,14,CASH_OUT,0.0,99099.51,0.0,0.0,8814923.01,8914022.52,99099.51,0,1,0,legitimate
2,18,TRANSFER,0.0,582027.45,0.0,0.0,2003900.25,2585927.7,582027.45,0,1,0,legitimate
1,19,CASH_IN,5731.0,234354.58,240085.58,234354.58,18091.29,0.0,-18091.29,0,0,0,legitimate
1,15,CASH_OUT,2113.0,86607.61,0.0,-2113.0,558181.36,1068903.68,510722.32,0,0,0,legitimate
2,19,PAYMENT,1801.81,1701.95,99.85,-1701.96,0.0,0.0,0.0,1,0,0,legitimate
2,23,PAYMENT,10808.0,4786.7,6021.3,-4786.7,0.0,0.0,0.0,1,0,0,legitimate
1,16,PAYMENT,20316.0,8432.79,11883.21,-8432.79,0.0,0.0,0.0,1,0,0,legitimate
3,18,CASH_OUT,2322909.69,2322909.69,0.0,-2322909.69,875613.05,3198522.74,2322909.69,0,0,1,fraud
2,17,TRANSFER,1783144.33,1783144.33,0.0,-1783144.33,0.0,0.0,0.0,0,0,1,fraud
1,17,CASH_IN,19883.0,97135.1,117018.1,97135.1,3073037.99,2448796.18,-624241.81,0,0,0,legitimate
2,13,CASH_OUT,32606.0,385945.2,0.0,-32606.0,1886875.84,2272821.04,385945.2,0,0,0,legitimate
1,13,CASH_OUT,30174.0,216405.38,0.0,-30174.0,353275.04,750684.34,397409.3,0,0,0,legitimate
1,21,CASH_IN,449169.17,107313.83,556483.0,107313.83,781639.89,607246.31,-174393.58,0,0,0,legitimate
2,23,PAYMENT,26536.45,3763.56,22772.9,-3763.55,0.0,0.0,0.0,1,0,0,legitimate
1,10,CASH_OUT,0.0,305978.87,0.0,0.0,2757941.62,5323602.01,2565660.39,0,1,0,legitimate
1,20,PAYMENT,0.0,7320.94,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,9,PAYMENT,501.0,10019.08,0.0,-501.0,0.0,0.0,0.0,1,0,0,legitimate
2,18,TRANSFER,334276.08,334276.08,0.0,-334276.08,0.0,0.0,0.0,0,0,1,fraud
2,13,CASH_IN,917248.54,22597.34,939845.88,22597.34,1191911.49,1560549.58,368638.09,0,0,0,legitimate
1,20,DEBIT,1078.0,13153.21,0.0,-1078.0,1107021.56,1120174.77,13153.21,0,0,0,legitimate
1,14,CASH_OUT,293477.0,191117.67,102359.33,-191117.67,43938.0,3893.33,-40044.67,0,0,0,legitimate
1,13,CASH_OUT,0.0,130940.86,0.0,0.0,2394968.75,2525909.62,130940.87,0,1,0,legitimate
1,1,PAYMENT,81625.0,5375.2,76249.8,-5375.2,0.0,0.0,0.0,1,0,0,legitimate
2,18,CASH_OUT,193514.0,286247.53,0.0,-193514.0,0.0,286247.53,286247.53,0,0,0,legitimate
2,18,PAYMENT,0.0,35908.05,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,20,CASH_IN,2115033.73,93504.89,2208538.62,93504.89,3770764.05,3677259.17,-93504.88,0,0,0,legitimate
2,14,TRANSFER,0.0,798376.12,0.0,0.0,8540629.28,9339005.4,798376.12,0,1,0,legitimate
1,13,TRANSFER,0.0,33450.63,0.0,0.0,121255.19,154705.82,33450.63,0,1,0,legitimate
1,19,CASH_OUT,0.0,133847.09,0.0,0.0,1656998.26,1790845.34,133847.08,0,1,0,legitimate
2,18,PAYMENT,221687.58,6759.65,214927.94,-6759.64,0.0,0.0,0.0,1,0,0,legitimate
3,23,TRANSFER,322113.91,322113.91,0.0,-322113.91,0.0,0.0,0.0,0,0,1,fraud
1,16,CASH_OUT,0.0,211985.45,0.0,0.0,2409702.04,2621687.5,211985.46,0,1,0,legitimate
2,22,PAYMENT,0.0,10092.06,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,10,DEBIT,19438.0,7365.46,12072.54,-7365.46,575200.88,920881.83,345680.95,0,0,0,legitimate
1,13,TRANSFER,50515.0,1827935.03,0.0,-50515.0,139335.27,1967270.3,1827935.03,0,0,0,legitimate
1,20,CASH_IN,91682.0,80977.52,172659.52,80977.52,425089.86,504487.93,79398.07,0,0,0,legitimate
2,15,CASH_IN,91904.8,18800.6,110705.4,18800.6,701109.33,1041205.87,340096.54,0,0,0,legitimate
1,15,CASH_OUT,180.0,537117.21,0.0,-180.0,428993.89,966111.1,537117.21,0,0,0,legitimate
2,19,TRANSFER,93459.89,93459.89,0.0,-93459.89,0.0,0.0,0.0,0,0,1,fraud
1,19,PAYMENT,301092.0,3446.17,297645.83,-3446.17,0.0,0.0,0.0,1,0,0,legitimate
1,20,CASH_IN,0.0,184299.52,184299.52,184299.52,463963.08,279663.56,-184299.52,0,1,0,legitimate
2,20,CASH_OUT,0.0,194629.21,0.0,0.0,1033943.55,1228572.76,194629.21,0,1,0,legitimate
2,19,PAYMENT,10725.0,334.5,10390.5,-334.5,0.0,0.0,0.0,1,0,0,legitimate
1,20,PAYMENT,0.0,21455.52,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,9,DEBIT,495893.91,2626.02,493267.88,-2626.03,106948.88,109574.91,2626.03,0,0,0,legitimate
1,12,TRANSFER,0.0,240229.5,0.0,0.0,508649.53,772909.05,264259.52,0,1,0,legitimate
1,19,CASH_OUT,18332.0,145714.36,0.0,-18332.0,49011.5,194725.86,145714.36,0,0,0,legitimate
2,17,PAYMENT,426698.0,5385.66,421312.34,-5385.66,0.0,0.0,0.0,1,0,0,legitimate
2,14,CASH_IN,60660.0,72243.44,132903.44,72243.44,162951.66,90708.22,-72243.44,0,0,0,legitimate
2,12,CASH_IN,835446.06,120692.26,956138.33,120692.27,369745.83,249053.56,-120692.27,0,0,0,legitimate
1,13,PAYMENT,231766.13,11736.05,220030.08,-11736.05,0.0,0.0,0.0,1,0,0,legitimate
1,14,PAYMENT,0.0,3084.9,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,13,TRANSFER,10674.0,554174.01,0.0,-10674.0,0.0,870917.84,870917.84,0,0,0,legitimate
1,14,TRANSFER,0.0,445881.91,0.0,0.0,708663.19,1819897.29,1111234.1,0,1,0,legitimate
1,23,CASH_IN,5961884.29,204990.62,6166874.9,204990.61,949629.33,744638.71,-204990.62,0,0,0,legitimate
2,19,CASH_OUT,0.0,196849.9,0.0,0.0,746357.69,1455561.69,709204.0,0,1,0,legitimate
1,14,TRANSFER,164088.0,206401.13,0.0,-164088.0,96337.4,0.0,-96337.4,0,0,0,legitimate
1,10,CASH_OUT,503405.88,503405.88,0.0,-503405.88,29669.0,533074.88,503405.88,0,0,1,fraud
1,10,PAYMENT,0.0,20404.81,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,9,PAYMENT,60620.0,17943.08,42676.92,-17943.08,0.0,0.0,0.0,1,0,0,legitimate
1,16,PAYMENT,0.0,33402.66,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,10,CASH_OUT,0.0,398920.82,0.0,0.0,462115.24,529481.82,67366.58,0,1,0,legitimate
2,17,CASH_IN,181915.51,82033.26,263948.77,82033.26,1114223.28,1032190.02,-82033.26,0,0,0,legitimate
1,12,PAYMENT,485049.41,13992.42,471056.99,-13992.42,0.0,0.0,0.0,1,0,0,legitimate
1,17,PAYMENT,116925.69,8696.95,108228.74,-8696.95,0.0,0.0,0.0,1,0,0,legitimate
1,21,CASH_OUT,0.0,69377.84,0.0,0.0,4174910.36,4244288.2,69377.84,0,1,0,legitimate
1,15,CASH_IN,29284.0,547090.96,576374.96,547090.96,336874.21,0.0,-336874.21,0,0,0,legitimate
2,17,CASH_OUT,0.0,43765.07,0.0,0.0,2534201.43,2577966.5,43765.07,0,1,0,legitimate
1,9,TRANSFER,0.0,852881.57,0.0,0.0,1474291.8,4158805.98,2684514.18,0,1,0,legitimate
1,14,PAYMENT,0.0,11666.24,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,17,PAYMENT,32085.0,13990.65,18094.35,-13990.65,0.0,0.0,0.0,1,0,0,legitimate
1,15,CASH_OUT,0.0,125216.14,0.0,0.0,334802.27,645589.37,310787.1,0,1,0,legitimate
1,9,CASH_IN,13009940.67,36600.33,13046541.0,36600.33,40430.0,0.0,-40430.0,0,0,0,legitimate
1,16,TRANSFER,107242.0,226903.44,0.0,-107242.0,781213.34,1008116.78,226903.44,0,0,0,legitimate
2,21,CASH_OUT,0.0,5157.95,0.0,0.0,2765174.76,2770332.7,5157.94,0,1,0,legitimate
1,14,CASH_OUT,0.0,73115.52,0.0,0.0,109601.09,160000.87,50399.78,0,1,0,legitimate
1,12,CASH_OUT,3008.0,210624.99,0.0,-3008.0,206.0,0.0,-206.0,0,0,0,legitimate
1,16,CASH_OUT,0.0,290903.39,0.0,0.0,402983.59,727644.59,324661.0,0,1,0,legitimate
2,8,TRANSFER,404165.06,404165.06,0.0,-404165.06,0.0,0.0,0.0,0,0,1,fraud
3,20,TRANSFER,157494.6,157494.6,0.0,-157494.6,0.0,0.0,0.0,0,0,1,fraud
1,19,CASH_OUT,0.0,27474.03,0.0,0.0,94753.27,122227.3,27474.03,0,1,0,legitimate
1,22,CASH_IN,5682439.78,182794.15,5865233.93,182794.15,355186.1,172391.94,-182794.16,0,0,0,legitimate
2,16,PAYMENT,488067.08,10018.09,478048.99,-10018.09,0.0,0.0,0.0,1,0,0,legitimate
2,14,CASH_IN,294526.19,5953.48,300479.66,5953.47,689796.65,683843.17,-5953.48,0,0,0,legitimate
2,5,TRANSFER,340198.41,340198.41,0.0,-340198.41,0.0,0.0,0.0,0,0,1,fraud
2,14,CASH_IN,17640208.68,210921.47,17851130.15,210921.47,320032.78,109111.31,-210921.47,0,0,0,legitimate
2,21,CASH_IN,9125788.59,182944.87,9308733.46,182944.87,1122439.64,939494.78,-182944.86,0,0,0,legitimate
2,1,PAYMENT,0.0,2273.0,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,11,CASH_OUT,18870.65,256551.09,0.0,-18870.65,0.0,492474.35,492474.35,0,0,0,legitimate
2,20,CASH_OUT,0.0,60462.03,0.0,0.0,281450.41,341912.44,60462.03,0,1,0,legitimate
2,10,CASH_IN,5066.0,174260.05,179326.05,174260.05,634932.92,982565.01,347632.09,0,0,0,legitimate
1,11,CASH_OUT,0.0,15729.49,0.0,0.0,147226.0,82935.72,-64290.28,0,1,0,legitimate
1,19,PAYMENT,378752.09,26033.12,352718.98,-26033.11,0.0,0.0,0.0,1,0,0,legitimate
2,23,CASH_OUT,0.0,31102.24,0.0,0.0,61321.45,92423.69,31102.24,0,1,0,legitimate
2,16,TRANSFER,3513.0,936407.59,0.0,-3513.0,96.61,936504.2,936407.59,0,0,0,legitimate
2,12,CASH_OUT,636.0,636.0,0.0,-636.0,0.0,636.0,636.0,0,0,1,fraud
2,17,CASH_OUT,30634.0,196978.67,0.0,-30634.0,118778.05,315756.72,196978.67,0,0,0,legitimate
2,19,PAYMENT,716.0,9186.14,0.0,-716.0,0.0,0.0,0.0,1,0,0,legitimate
1,10,CASH_IN,6273523.83,107319.63,6380843.45,107319.62,1270056.7,1321978.21,51921.51,0,0,0,legitimate
2,14,CASH_OUT,40911.74,146850.13,0.0,-40911.74,0.0,146850.13,146850.13,0,0,0,legitimate
1,14,CASH_OUT,0.0,288244.65,0.0,0.0,10465850.59,10754095.24,288244.65,0,1,0,legitimate
2,13,PAYMENT,0.0,916.58,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,18,TRANSFER,0.0,405072.39,0.0,0.0,3720024.41,3670162.22,-49862.19,0,1,0,legitimate
2,20,CASH_OUT,14511.0,71533.32,0.0,-14511.0,2470860.63,2542393.95,71533.32,0,0,0,legitimate
1,15,CASH_IN,13082535.43,317837.04,13400372.47,317837.04,659035.77,341198.73,-317837.04,0,0,0,legitimate
1,13,CASH_OUT,22480.0,217484.23,0.0,-22480.0,20150.0,344829.81,324679.81,0,0,0,legitimate
2,13,CASH_OUT,18604.0,200417.43,0.0,-18604.0,0.0,200417.43,200417.43,0,0,0,legitimate
1,17,CASH_OUT,0.0,126465.87,0.0,0.0,351272.28,477738.14,126465.86,0,1,0,legitimate
1,10,CASH_IN,6051771.78,290984.84,6342756.62,290984.84,892406.76,1468125.64,575718.88,0,0,0,legitimate
2,17,CASH_OUT,361834.0,59355.55,302478.45,-59355.55,0.0,59355.55,59355.55,0,0,0,legitimate
2,11,CASH_IN,1081.0,246671.69,247752.69,246671.69,619275.22,372603.53,-246671.69,0,0,0,legitimate
2,18,CASH_OUT,12447.86,86064.66,0.0,-12447.86,4822540.13,4908604.79,86064.66,0,0,0,legitimate
1,17,PAYMENT,7599.93,101.89,7498.03,-101.9,0.0,0.0,0.0,1,0,0,legitimate
1,14,CASH_IN,9570255.37,176864.49,9747119.86,176864.49,815027.21,1905643.21,1090616.0,0,0,0,legitimate
1,12,CASH_IN,2483813.95,466213.35,2950027.3,466213.35,2392198.16,1856399.21,-535798.95,0,0,0,legitimate
1,10,TRANSFER,0.0,155636.7,0.0,0.0,3566748.93,3722385.63,155636.7,0,1,0,legitimate
2,12,PAYMENT,213239.86,60487.49,152752.37,-60487.49,0.0,0.0,0.0,1,0,0,legitimate
